0;-43.658329999999999;59.908329999999999
1;-43.679180000000002;59.946359999999999
2;-43.697569999999999;59.916770000000000
3;-43.648960000000002;59.882809999999999
4;-43.768819999999998;59.855580000000003
5;-43.817290000000000;59.833950000000002
6;-43.906599999999997;59.784120000000001
7;-43.974589999999999;59.822060000000000
8;-44.165199999999999;59.806739999999998
9;-44.168010000000002;59.841670000000001
10;-44.162900000000000;59.905209999999997
11;-44.336779999999997;59.867289999999997
12;-44.415439999999997;59.893009999999997
13;-44.418010000000002;59.924999999999997
14;-44.415950000000002;59.950580000000002
15;-44.450620000000001;59.966050000000003
16;-44.493400000000001;59.989910000000002
17;-44.585410000000003;59.938580000000002
18;-44.617289999999997;59.966050000000003
19;-44.643160000000002;59.996090000000002
20;-44.849559999999997;60.019750000000002
21;-44.892899999999997;60.057090000000002
22;-44.919359999999998;60.087800000000001
23;-45.016460000000002;60.079999999999998
24;-45.100619999999999;60.132710000000003
25;-45.116470000000000;60.168239999999997
26;-45.151620000000001;60.127440000000000
27;-45.250000000000000;60.135339999999999
28;-45.313769999999998;60.130220000000001
29;-45.366050000000001;60.167290000000001
30;-45.423270000000002;60.192819999999998
31;-45.414870000000001;60.297409999999999
32;-45.438549999999999;60.361910000000002
33;-45.366860000000003;60.412739999999999
34;-45.199410000000000;60.399279999999997
35;-45.191670000000002;60.424999999999997
36;-45.171349999999997;60.430700000000002
37;-45.185960000000001;60.445320000000002
38;-45.270760000000003;60.435119999999998
39;-45.308329999999998;60.521760000000000
40;-45.369100000000003;60.515569999999997
41;-45.363920000000000;60.464720000000000
42;-45.411110000000001;60.425519999999999
43;-45.482559999999999;60.438209999999998
44;-45.401159999999997;60.505830000000003
45;-45.516019999999997;60.494120000000002
46;-45.541670000000003;60.524999999999999
47;-45.467289999999998;60.567290000000000
48;-45.428959999999996;60.584389999999999
49;-45.390990000000002;60.628459999999997
50;-45.422969999999999;60.649380000000001
51;-45.466050000000003;60.599379999999996
52;-45.531640000000003;60.558290000000000
53;-45.626060000000003;60.487540000000003
54;-45.679600000000001;60.549680000000002
55;-45.770519999999998;60.577060000000003
56;-45.765949999999997;60.633949999999999
57;-45.899380000000001;60.637360000000001
58;-45.832709999999999;60.617289999999997
59;-45.801090000000002;60.580579999999998
60;-45.918370000000003;60.545279999999998
61;-45.966050000000003;60.600619999999999
62;-46.034779999999998;60.631290000000000
63;-46.133949999999999;60.649380000000001
64;-46.166049999999998;60.660400000000003
65;-46.098439999999997;60.690570000000001
66;-46.000000000000000;60.682659999999998
67;-45.841720000000002;60.695380000000000
68;-45.717289999999998;60.750619999999998
69;-45.666049999999998;60.766050000000000
70;-45.619529999999997;60.792000000000002
71;-45.656300000000002;60.816049999999997
72;-45.716050000000003;60.782710000000002
73;-45.800620000000002;60.767290000000003
74;-45.866540000000001;60.749250000000004
75;-45.979570000000002;60.769739999999999
76;-46.016050000000000;60.749380000000002
77;-46.175280000000001;60.733950000000000
78;-46.266860000000001;60.767589999999998
79;-46.332299999999996;60.721190000000000
80;-46.402279999999998;60.700119999999998
81;-46.365949999999998;60.683909999999997
82;-46.367860000000000;60.660139999999998
83;-46.432710000000000;60.683950000000003
84;-46.483950000000000;60.699379999999998
85;-46.516050000000000;60.720080000000003
86;-46.416049999999998;60.782710000000002
87;-46.396270000000001;60.827030000000001
88;-46.406300000000002;60.849379999999996
89;-46.517679999999999;60.787239999999997
90;-46.622439999999997;60.755699999999997
91;-46.715560000000004;60.789890000000000
92;-46.725000000000001;60.841670000000001
